ModelYear,Manufcaturer,VehicleNameEn,FuelEconomy,Grade,FuelTypeEn,
2022,Lincoln,Nautilus Reserve,11.7,Very Good,Gasoline ,
2022,Hyundai,Genesis GV70,11.7,Very Poor,Gasoline ,
2022,Alfa Romeo S.p.A.,Giulia GTA/m,11.7,Very Poor,Gasoline ,
2022,Ford,F-150 Regular Cab,11.7,Very Good,Gasoline ,
2022,Mercedes-Benz,AMG C 43 4MATIC,11.7,Very Poor,Gasoline ,
2022,Infiniti,QX60,11.7,Very Good,Gasoline ,
2022,FCA US LLC,Jeep Wrangler,11.7,Very Good,Gasoline ,
2022,Ford,Edge ST,11.8,Very Good,Gasoline ,
2022,Chevrolet,Traverse LS,11.8,Very Good,Gasoline ,
2022,Chevrolet,Traverse LT,11.8,Very Good,Gasoline ,
2022,Ford,Ranger XLS,11.9,Very Good,Gasoline ,
2022,Changan,Hunter F70,11.9,Very Good,Gasoline ,
2022,BMW,X7 xDrive40i A(CW21),11.9,Very Good,Gasoline ,
2022,BMW,X7 xDrive40i A(CW21),11.9,Very Good,Gasoline ,
2022,Porsche,911 Carrera  S,11.9,Very Poor,Gasoline ,
2022,Porsche,911 Carrera 4,11.9,Very Poor,Gasoline ,
2022,Audi,RS4 Avant,11.9,Very Poor,Gasoline ,
2022,GMC,Acadia,11.9,Very Good,Gasoline ,
2022,GMC,Acadia,11.9,Very Good,Gasoline ,
2022,Chevrolet,Blazer,11.9,Very Good,Gasoline ,
2022,Hyundai,Genesis GV80,11.9,Very Good,Gasoline ,
2022,Porsche,Macan T,11.9,Very Good,Gasoline ,
2022,FCA US LLC,RAM 1500,11.9,Very Good,Gasoline ,
2022,FCA US LLC,RAM 1500,11.9,Very Good,Gasoline ,
2022,FCA US LLC,Jeep Grand Cherokee L,11.9,Very Good,Gasoline ,
2022,Mercedes-Benz,GLS 450 4MATIC,11.9,Very Good,Gasoline ,
2022,FCA US LLC,Jeep Wrangler,11.9,Very Good,Gasoline ,
2022,FCA US LLC,Jeep Wrangler Unltd,11.9,Very Good,Gasoline ,
2022,Huanghai,HHN2N,11.9,Very Good,Gasoline ,
2022,Nissan,Navara,12,Very Good,Gasoline ,
2022,Honda,ODYSSEY LX,12,Very Good,Gasoline ,
2022,Honda,Odyssey EXL,12,Very Good,Gasoline ,
2022,Honda,Odyssey Touring,12,Very Good,Gasoline ,
2022,SAIC,MAXUS T60,12,Very Good,Gasoline ,
2022,SAIC,MAXUS V80,12,Very Good,Diesel,
2022,SAIC,MAXUS V80,12,Very Good,Diesel,
2022,Porsche,911 Carrera,12,Very Poor,Gasoline ,
2022,Porsche,Cayenne S,12,Very Good,Gasoline ,
2022,Audi,RS5 Sportback,12,Very Poor,Gasoline ,
2022,Audi,Q7 quattro,12,Very Good,Gasoline ,
2022,Audi,Q7 quattro,12,Very Good,Gasoline ,
2022,Audi,Q7 quattro,12,Very Good,Gasoline ,
2022,Audi,Q7 quattro,12,Very Good,Gasoline ,
2022,Volkswagen,Touareg Atmosphere,12,Very Poor,Gasoline ,
2022,Volkswagen,Touareg R-Line,12,Very Poor,Gasoline ,
2022,Volkswagen,Touareg Trend,12,Very Poor,Gasoline ,
2022,FCA US LLC,Jeep Grand Cherokee,12,Very Good,Gasoline ,
2022,FCA US LLC,Dodge Durango,12,Very Good,Gasoline ,
2022,Hyundai,Genesis G70,12,Very Poor,Gasoline ,
2022,Hyundai,Genesis G70,12,Very Poor,Gasoline ,
2022,Hyundai,Genesis GV80,12,Very Good,Gasoline ,
2022,Ford,F-150 Regular Cab,12,Very Good,Gasoline ,
2022,FCA US LLC,Jeep Grand Cherokee,12,Very Good,Gasoline ,
2022,FCA US LLC,Jeep Grand Cherokee,12,Very Good,Gasoline ,
2022,SAIC,MG T60,12,Very Good,Gasoline ,
2022,FCA US LLC,Jeep Grand Cherokee,12,Very Good,Gasoline ,
2022,Lexus,RC350,12.1,Very Poor,Gasoline ,
2022,Infiniti,Q60,12.1,Very Poor,Gasoline ,
2022,Porsche,Macan Basic,12.1,Excellent,Gasoline ,
2022,Mercedes-Benz,GLE 450 4MATIC,12.1,Excellent,Gasoline ,
2022,GAC Motor ,GS8,12.2,Excellent,Gasoline ,
2022,Nissan,Navara,12.2,Excellent,Gasoline ,
2022,Land Rover,Discovery I6P 7 Seat,12.2,Excellent,Gasoline ,
2022,Land Rover,Discovery I6P 5 Seat,12.2,Excellent,Gasoline ,
2022,Changan,CS75,12.2,Excellent,Gasoline ,
2022,Changan,CS95,12.2,Excellent,Gasoline ,
2022,Great Wall,POER,12.2,Excellent,Gasoline ,
2022,Great Wall,POER,12.2,Excellent,Gasoline ,
2022,Land Rover,Range Rover Sport,12.2,Excellent,Gasoline ,
2022,Land Rover,Range Rover Sport,12.2,Excellent,Gasoline ,
2022,Land Rover,Range Rover Sport,12.2,Excellent,Gasoline ,
2022,SAIC,MAXUS D90,12.2,Excellent,Gasoline ,
2022,SAIC,MAXUS D90,12.2,Excellent,Gasoline ,
2022,Porsche,Panamera Basic,12.2,Very Poor,Gasoline ,
2022,Great Wall,POER,12.2,Excellent,Diesel,
2022,Audi,SQ5 Quattro,12.2,Excellent,Gasoline ,
2022,Audi,SQ5 Sportback,12.2,Excellent,Gasoline ,
2022,Kia,MQ4 SORENTO,12.2,Very Poor,Gasoline ,
2022,Kia,SORENTO,12.2,Excellent,Gasoline ,
2022,Land Rover,Range Rover I6P,12.2,Excellent,Gasoline ,
2022,Audi,Q8 Quattro,12.2,Excellent,Gasoline ,
2022,Mercedes-Benz,GLA 45,12.2,Very Poor,Gasoline ,
2022,Infiniti,Q50,12.2,Very Poor,Gasoline ,
2022,Lexus,LS500,12.2,Very Poor,Gasoline ,
2022,Cadillac,CT5,12.2,Very Poor,Gasoline ,
2022,Ford,Mustang,12.2,Very Poor,Gasoline ,
2022,Mercedes-Benz,AMG GT 53 4MATIC+,12.2,Very Poor,Gasoline ,
2022,Mercedes-Benz,AMG GLE 53 4MATIC+,12.2,Very Poor,Gasoline ,
2022,Nissan,Navara,12.3,Excellent,Gasoline ,
2022,BMW,X5 xDrive40i A(CR61),12.3,Excellent,Gasoline ,
2022,BMW,X5 xDrive40i A(CR61),12.3,Excellent,Gasoline ,
2022,Mazda,CX-9,12.3,Excellent,Gasoline ,
2022,Porsche,718 Cayman S,12.3,Very Poor,Gasoline ,
2022,Porsche,718 Boxster,12.3,Very Poor,Gasoline ,
2022,Porsche,718 Boxster S,12.3,Very Poor,Gasoline ,
2022,Porsche,718 Cayman,12.3,Very Poor,Gasoline ,
2022,Great Wall,POER,12.3,Excellent,Diesel,
2022,FAW,HONGQI HS7,12.3,Very Poor,Gasoline ,
2022,FAW,HONGQI HS7,12.3,Excellent,Gasoline ,
2022,Honda,PILOT EX,12.3,Excellent,Gasoline ,
2022,Mazda,CX-9,12.3,Excellent,Gasoline ,
2022,GMC,Acadia,12.3,Excellent,Gasoline ,
2022,Hyundai,Veloster N,12.3,Very Poor,Gasoline ,
2022,Chevrolet,Blazer,12.3,Excellent,Gasoline ,
2022,Porsche,718 Boxster T,12.3,Very Poor,Gasoline ,
2022,Porsche,718 Cayman T,12.3,Very Poor,Gasoline ,
2022,Chevrolet,Camaro,12.3,Very Poor,Gasoline ,
2022,Chevrolet,Camaro,12.3,Very Poor,Gasoline ,
2022,Ford,Mustang Fastback,12.3,Very Poor,Gasoline ,
2022,Land Rover,Range Rover I6P,12.3,Excellent,Gasoline ,
2022,Mercedes-Benz,AMG GLE 53 4MATIC+,12.3,Very Poor,Gasoline ,
2022,Mercedes-Benz,GLE 450 4MATIC,12.3,Very Poor,Gasoline ,
2022,FCA US LLC,Jeep Grand Cherokee,12.3,Excellent,Gasoline ,
2022,GAC Motor ,GS8,12.4,Excellent,Gasoline ,
2022,JAC,S7 Pro,12.4,Very Poor,Gasoline ,
2022,ZX,Terralord,12.4,Excellent,Diesel,
2022,Lexus,IS350,12.4,Very Poor,Gasoline ,
2022,Hyundai,Genesis GV70,12.4,Very Poor,Gasoline ,
2022,Infiniti,Q60,12.4,Very Poor,Gasoline ,
2022,Lexus,LS350,12.4,Very Poor,Gasoline ,
2022,Ford,Mustang Fastback,12.4,Very Poor,Gasoline ,
2022,Mercedes-Benz,AMG GT 43,12.4,Very Poor,Gasoline ,
2022,SAIC,MG RX5,12.5,Poor,Gasoline ,
2022,BMW,X6 xDrive40i A(CY61),12.5,Excellent,Gasoline ,
2022,Porsche,Cayenne Basic,12.5,Excellent,Gasoline ,
2022,Audi,RSQ3 Sportback,12.5,Poor,Gasoline ,
2022,Lincoln,Corsair Reserve,12.5,Excellent,Gasoline ,
2022,Lincoln,Corsair Standard,12.5,Excellent,Gasoline ,
2022,FAW,HONGQI H9,12.5,Poor,Gasoline ,
2022,Hyundai,Kona,12.5,Poor,Gasoline ,
2022,Infiniti,Q50,12.5,Poor,Gasoline ,
2022,Alfa Romeo S.p.A.,Stelvio Quadrifoglio,12.5,Excellent,Gasoline ,
2022,Genesis,G80,12.5,Poor,Gasoline ,
2022,Audi,RS3 ,12.5,Poor,Gasoline ,
2022,Audi,RS3 Sportback,12.5,Poor,Gasoline ,
2022,GAC Motor ,GN8,12.6,Excellent,Gasoline ,
2022,Changan,CS95,12.6,Excellent,Gasoline ,
2022,Nissan,Urvan,12.6,Excellent,Diesel,
2022,Mercedes-Benz,E 53 4MATIC+,12.6,Poor,Gasoline ,
2022,Changan,UNIK,12.6,Excellent,Gasoline ,
2022,Mercedes-Benz,CLS 53,12.6,Poor,Gasoline ,
2022,Foton,VIEW CS2 Supporter,12.6,Excellent,Diesel,
2022,Foton,VIEW CS2 Transor,12.6,Excellent,Diesel,
2022,Ford,Ranger Wildtrak,12.7,Excellent,Diesel,
2022,Ford,Ranger XLT,12.7,Excellent,Diesel,
2022,Audi,S5,12.7,Poor,Gasoline ,
2022,Audi,S5 Sportback,12.7,Poor,Gasoline ,
2022,Audi,S5 Coupe,12.7,Poor,Gasoline ,
2022,FAW,HONGQI H7,12.7,Poor,Gasoline ,
2022,Volkswagen,Tiguan Life,12.7,Poor,Gasoline ,
2022,Volkswagen,Tiguan Elegance,12.7,Poor,Gasoline ,
2022,Mercedes-Benz,E 53 4MATIC+,12.7,Poor,Gasoline ,
2022,Ford,Explorer Limited,12.7,Excellent,Gasoline ,
2022,Ford,Explorer XLT,12.7,Excellent,Gasoline ,
2022,Great Wall,HAVAL DARGO,12.7,Poor,Gasoline ,
2022,FCA US LLC,Dodge Charger,12.7,Poor,Gasoline ,
2022,FCA US LLC,Chrysler 300,12.7,Poor,Gasoline ,
2022,FCA US LLC,Dodge Challenger,12.7,Poor,Gasoline ,
2022,JAC,T8,12.8,Excellent,Gasoline ,
2022,JAC,T8,12.8,Excellent,Gasoline ,
2022,SAIC,MAXUS T60,12.8,Excellent,Gasoline ,
2022,SAIC,MAXUS V80,12.8,Excellent,Diesel,
2022,SAIC,MAXUS V80,12.8,Excellent,Diesel,
2022,BYD,Tang,12.8,Excellent,Gasoline ,
2022,Cadillac,CT4,12.8,Poor,Gasoline ,
2022,Land Rover,Range Rover Velar,12.8,Excellent,Gasoline ,
2022,Land Rover,Range Rover Velar,12.8,Excellent,Gasoline ,
2022,SAIC,MG T60,12.8,Excellent,Gasoline ,
2022,ZX,Terralord,12.9,Excellent,Diesel,
2022,Kia,GL3 K8,12.9,Poor,Gasoline ,
2022,BMW,X4 M40i A 41DT,12.9,Excellent,Gasoline ,
2022,Mercedes-Benz,AMG A 45 S 4MATIC,12.9,Poor,Gasoline ,
2022,Mercedes-Benz,AMG A 45 S 4MATIC,12.9,Poor,Gasoline ,
2022,Mitsubishi,Montero Sport,12.9,Excellent,Diesel,
2022,Hyundai,Tucson,13,Average,Gasoline ,
2022,SAIC,MG HS,13,Average,Gasoline ,
2022,Renault,Master ,13,Excellent,Diesel,
2022,Renault,Master,13,Excellent,Diesel,
2022,Toyota,Land Cruiser,13,Excellent,Diesel,
2022,Audi,S4 ,13,Average,Gasoline ,
2022,Porsche,718 Boxster,13,Average,Gasoline ,
2022,Porsche,718 Cayman,13,Average,Gasoline ,
2022,FAW,HONGQI H7,13,Average,Gasoline ,
2022,FAW,HONGQI H7,13,Average,Gasoline ,
2022,Ford,ESCAPE Titanium X,13,Excellent,Gasoline ,
2022,Kia,GL3 K8,13,Average,Gasoline ,
2022,Porsche,718 Boxster T,13,Average,Gasoline ,
2022,Porsche,718 Cayman T,13,Average,Gasoline ,
2022,Toyota,Land Cruiser,13,Excellent,Diesel,
2022,Mazda,CX-9,13.1,Excellent,Gasoline ,
2022,Great Wall,POER,13.1,Excellent,Diesel,
2022,Audi,S7,13.1,Average,Gasoline ,
2022,Mercedes-Benz,CLA 45,13.1,Average,Gasoline ,
2022,Mazda,CX-9,13.1,Excellent,Gasoline ,
2022,Jaguar,F PACE 294kW,13.1,Excellent,Gasoline ,
2022,Mercedes-Benz,GLC 300 4MATIC,13.1,Average,Gasoline ,
2022,Mercedes-Benz,GLC 200 4MATIC,13.1,Average,Gasoline ,
2022,Mercedes-Benz,GLC 200 4MATIC,13.1,Average,Gasoline ,
2022,Mercedes-Benz,GLC 300 4MATIC,13.1,Average,Gasoline ,
2022,Nissan,Maxima,13.1,Average,Gasoline ,
2022,Renault,Duster,13.2,Excellent,Gasoline ,
2022,Toyota,Avalon,13.2,Average,Gasoline ,
2022,Volkswagen,Tiguan R-Line ,13.2,Average,Gasoline ,
2022,Ford,Edge Titanium,13.2,Excellent,Gasoline ,
2022,Ford,Edge Ambiente,13.2,Excellent,Gasoline ,
2022,Ford,Edge Trend,13.2,Excellent,Gasoline ,
2022,Hyundai,Veloster N,13.2,Average,Gasoline ,
2022,Foton,VIEW C2 Supporter,13.2,Excellent,Diesel,
2022,Subaru,WRX,13.2,Average,Gasoline ,
2022,Subaru,WRX,13.2,Average,Gasoline ,
2022,Audi,A8 L Quattro,13.2,Average,Gasoline ,
2022,Audi,A8 L Quattro,13.2,Average,Gasoline ,
2022,Geely,MONJARO,13.2,Average,Gasoline ,
2022,Kia,KIA SPORTAGE,13.3,Average,Gasoline ,
2022,Kia,KIA SPORTAGE,13.3,Average,Gasoline ,
2022,Toyota,HIACE,13.3,Excellent,Diesel,
2022,Toyota,GRANVIA,13.3,Average,Diesel,
2022,FAW,HONGQI HS5,13.3,Average,Gasoline ,
2022,Audi,S6 Quattro,13.3,Average,Gasoline ,
2022,FAW,HONGQI HS5,13.3,Average,Gasoline ,
2022,Chery,EXEED VX,13.3,Excellent,Gasoline ,
2022,Ford,Edge Ambiente,13.3,Average,Gasoline ,
2022,Ford,Edge Trend,13.3,Average,Gasoline ,
2022,Changan,UNIK,13.3,Excellent,Gasoline ,
2022,Land Rover,Discovery Sport,13.3,Excellent,Gasoline ,
2022,Mercedes-Benz,E 450 4MATIC,13.3,Average,Gasoline ,
2022,Mercedes-Benz,CLS 450 4MATIC,13.3,Average,Gasoline ,
2022,Hyundai,Genesis G80,13.3,Average,Gasoline ,
2022,Ford,Explorer Base,13.3,Excellent,Gasoline ,
2022,Ford,Explorer XLT,13.3,Excellent,Gasoline ,
2022,Ford,F-150 Crew Cab FHEV,13.3,Excellent,Hybrid,
2022,Great Wall,HAVAL H6S,13.3,Average,Gasoline ,
2022,Hyundai,Tucson,13.4,Average,Gasoline ,
2022,JAC,T8,13.4,Excellent,Diesel,
2022,JAC,T8,13.4,Excellent,Diesel,
2022,Chevrolet ,Captiva,13.4,Excellent,Gasoline ,
2022,Chevrolet,Captiva,13.4,Excellent,Gasoline ,
2022,Chevrolet,Captiva,13.4,Excellent,Gasoline ,
2022,Great Wall,HAVAL H6,13.4,Average,Gasoline ,
2022,Nissan,Urvan,13.4,Excellent,Diesel,
2022,Audi,Q3 Sportback,13.4,Average,Gasoline ,
2022,Audi,Q3 Sportback,13.4,Average,Gasoline ,
2022,Land Rover,Range Rover Evoque,13.4,Excellent,Gasoline ,
2022,Renault,Megane RS,13.4,Average,Gasoline ,
2022,Renault,Megane Trophy,13.4,Average,Gasoline ,
2022,FCA US LLC,Jeep Wrangler,13.4,Excellent,Gasoline ,
2022,FCA US LLC,Jeep Wrangler Unltd,13.4,Excellent,Gasoline ,
2022,JMC,Vigus Plus,13.4,Excellent,Diesel,
2022,Mitsubishi,OUTLANDER,13.5,Excellent,Gasoline ,
2022,Mitsubishi,OUTLANDER,13.5,Average,Gasoline ,
2022,Jaguar,F -TYPE 221kW,13.5,Average,Gasoline ,
2022,Jaguar,F-TYPE 221kW,13.5,Average,Gasoline ,
2022,Lexus,NX350,13.5,Average,Gasoline ,
2022,Cadillac,XT6,13.5,Excellent,Gasoline ,
2022,Cadillac,XT5,13.5,Excellent,Gasoline ,
2022,Hyundai,Tucson,13.6,Good,Gasoline ,
2022,SAIC,MG HS,13.6,Good,Gasoline ,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Toyota,HIACE,13.6,Excellent,Diesel,
2022,Lexus,ES350,13.6,Good,Gasoline ,
2022,BMW,M440i xDrive A(61AT),13.6,Good,Gasoline ,
2022,BMW,M440i xDrive A 11AW,13.6,Good,Gasoline ,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Isuzu,D-MAX,13.6,Excellent,Diesel,
2022,Hyundai,STARIA,13.6,Excellent,Diesel,
2022,Hyundai,STARIA,13.6,Excellent,Diesel,
2022,Hyundai,STARIA,13.6,Excellent,Diesel,
2022,Alfa Romeo S.p.A.,Giulia Quadrifoglio,13.6,Good,Gasoline ,
2022,Mercedes-Benz,AMG GLB 35 4MATIC,13.6,Excellent,Gasoline ,
2022,Mercedes-Benz,AMG GLB 35 4MATIC,13.6,Excellent,Gasoline ,
2022,Hyundai,STARIA,13.6,Excellent,Diesel,
2022,Infiniti,QX55,13.6,Excellent,Gasoline ,
2022,Hyundai,Elantra N,13.6,Good,Gasoline ,
2022,Hyundai,Elantra N,13.6,Good,Gasoline ,
2022,Audi,Q3 Quattro,13.6,Good,Gasoline ,
2022,Audi,Q3 Quattro,13.6,Good,Gasoline ,
2022,Audi,Q3 Quattro,13.6,Good,Gasoline ,
2022,SAIC,D90 Pro,13.6,Excellent,Diesel,
2022,Infiniti,QX50,13.6,Excellent,Gasoline ,
2022,Huanghai,HHN2Q,13.6,Excellent,Diesel,
2022,Ford,Ranger XLS,13.7,Excellent,Diesel,
2022,Ford,Ranger XLT,13.7,Excellent,Diesel,
2022,Peugeot,Boxer,13.7,Excellent,Diesel,
2022,Changan,CS75PLUS,13.7,Excellent,Gasoline ,
2022,Great Wall,HAVAL JOLION,13.7,Good,Gasoline ,
2022,Jetour,X90,13.7,Good,Gasoline ,
2022,Jetour,X90,13.7,Excellent,Gasoline ,
2022,Land Rover,Discovery Sport I4P,13.7,Excellent,Gasoline ,
2022,Land Rover,Range Rover Evoque,13.7,Excellent,Gasoline ,
2022,SAIC,MAXUS T60,13.7,Excellent,Diesel,
2022,SAIC,MG T60,13.7,Excellent,Diesel,
2022,Lexus,RC300,13.7,Good,Gasoline ,
2022,Mitsubishi,OUTLANDER,13.7,Excellent,Gasoline ,
2022,Mitsubishi,OUTLANDER,13.7,Excellent,Gasoline ,
2022,Jetour,X95,13.7,Excellent,Gasoline ,
2022,Jetour,X95,13.7,Good,Gasoline ,
2022,Jetour,X70PLUS,13.7,Good,Gasoline ,
2022,Jetour,X70PLUS,13.7,Good,Gasoline ,
2022,SAIC,MAXUS T60,13.7,Excellent,Diesel,
2022,"South East?Fujian?Motor CO.,Ltd",DX7,13.7,Good,Gasoline ,
2022,Mitsubishi,L200,13.8,Excellent,Diesel,
2022,Peugeot,LANDTREK,13.8,Excellent,Diesel,
2022,Hyundai,Santafe,13.8,Excellent,Gasoline ,
2022,GMC,Acadia,13.8,Excellent,Gasoline ,
2022,Changan,Hunter F70,13.9,Excellent,Diesel,
2022,Renault,Koleos,13.9,Excellent,Gasoline ,
2022,Renault,Koleos,13.9,Good,Gasoline ,
2022,Renault,Dokker,13.9,Excellent,Gasoline ,
2022,Renault,Symbol,13.9,Good,Gasoline ,
2022,Isuzu,D-MAX,13.9,Excellent,Diesel,
2022,Isuzu,D-MAX,13.9,Excellent,Diesel,
2022,SsangYong,Tivoli,13.9,Good,Gasoline ,
2022,SsangYong,Korando,13.9,Good,Gasoline ,
2022,Audi,Q5 Sportback,13.9,Excellent,Gasoline ,
2022,Audi,Q5,13.9,Excellent,Gasoline ,
2022,Audi,Q5 quattro,13.9,Excellent,Gasoline ,
2022,Audi,Q5 Sportback,13.9,Excellent,Gasoline ,
2022,Audi,S3 Sportback,13.9,Good,Gasoline ,
2022,BMW,840i A (DZ21),13.9,Good,Gasoline ,
2022,Kia,MQ4 SORENTO,13.9,Excellent,Gasoline ,
2022,Great Wall,HAVAL JOLION,13.9,Good,Gasoline ,
2022,FCA Italy S.p.A.,Fiat Ducato 35 XLH3 MAXI,13.9,Excellent,Diesel,
2022,Lexus,IS300,13.9,Good,Gasoline ,
2022,Isuzu,D-MAX,13.9,Excellent,Diesel,
2022,Isuzu,D-MAX,13.9,Excellent,Diesel,
2022,Mercedes-Benz,GLA 35 4MATIC,13.9,Good,Gasoline ,
2022,Mercedes-Benz,S 450 4MATIC,13.9,Good,Gasoline ,
2022,Mercedes-Benz,S 500 4MATIC,13.9,Good,Gasoline ,
2022,Mitsubishi,ASX,13.9,Excellent,Gasoline ,
2022,Jaguar,E Pace I4P,13.9,Excellent,Gasoline ,
2022,BMW,M240i xDrive A 51CM,13.9,Good,Gasoline ,
2022,Mazda,BT-50,13.9,Excellent,Diesel,
2022,Foton,Tunland,13.9,Excellent,Diesel,
2022,Foton,Tunland,13.9,Excellent,Diesel,
2022,Mazda,CX-5,14,Excellent,Gasoline ,
2022,Mitsubishi,L200,14,Excellent,Diesel,
2022,Isuzu,mu-X,14,Excellent,Diesel,
2022,Isuzu,mu-X,14,Excellent,Diesel,
2022,Great Wall,Wingle 5,14,Excellent,Diesel,
2022,Audi,S3,14,Good,Gasoline ,
2022,Cadillac,CT4,14,Good,Gasoline ,
2022,Cadillac,CT5,14,Good,Gasoline ,
2022,Mazda,CX-5,14,Excellent,Gasoline ,
2022,Mazda,CX-5,14,Excellent,Gasoline ,
2022,FCA US LLC,Jeep Compass,14,Excellent,Gasoline ,
2022,Geely,TUGELLA,14.1,Excellent,Gasoline ,
2022,BMW,740Li A (7T21),14.1,Good,Gasoline ,
2022,BMW,740Li A (7T21),14.1,Good,Gasoline ,
2022,Changan,Hunter F70,14.1,Excellent,Diesel,
2022,Changan,CS85,14.1,Excellent,Gasoline ,
2022,Great Wall,Wingle 7,14.1,Excellent,Diesel,
2022,Great Wall,Wingle 7,14.1,Excellent,Diesel,
2022,Toyota,LANDCRUISER PRADO,14.1,Excellent,Diesel,
2022,Toyota,LANDCRUISER PRADO,14.1,Excellent,Diesel,
2022,Toyota,LANDCRUISER PRADO,14.1,Excellent,Diesel,
2022,Toyota,LANDCRUISER PRADO,14.1,Excellent,Diesel,
2022,FAW,BESTUNE T99,14.1,Good,Gasoline ,
2022,FAW,HONGQI HS5,14.1,Good,Gasoline ,
2022,BMW,840i A (GV21),14.1,Good,Gasoline ,
2022,Changan,CS85,14.1,Excellent,Gasoline ,
2022,Hyundai,Santafe,14.1,Excellent,Gasoline ,
2022,FAW,HONGQI HS5,14.1,Good,Gasoline ,
2022,FCA Italy S.p.A.,FIAT DUCATO 35 LH2,14.1,Excellent,Diesel,
2022,FCA Italy S.p.A.,Fiat Ducato 35 MH2,14.1,Excellent,Diesel,
2022,BMW,X4 xDrive30i A 31DT,14.1,Excellent,Gasoline ,
2022,BMW,X3 xDrive30i A 51DP,14.1,Excellent,Gasoline ,
2022,BMW,X3 xDrive30i A 55DP,14.1,Excellent,Gasoline ,
2022,Infiniti,QX50,14.1,Good,Gasoline ,
2022,GAC Motor ,GA8,14.2,Very Good,Gasoline ,
2022,Peugeot,PARTNER,14.2,Excellent,Gasoline ,
2022,Kia,KIA SPORTAGE,14.2,Very Good,Gasoline ,
2022,Isuzu,D-MAX,14.2,Excellent,Diesel,
2022,Isuzu,D-MAX,14.2,Excellent,Diesel,
2022,Renault,Express,14.2,Excellent,Gasoline ,
2022,Jaguar,E Pace I4P,14.2,Excellent,Gasoline ,
2022,SAIC,MG T60,14.2,Excellent,Diesel,
2022,SAIC,MAXUS T60,14.2,Excellent,Diesel,
2022,Great Wall,HAVAL H6,14.2,Very Good,Gasoline ,
2022,Chevrolet,Malibu,14.2,Very Good,Gasoline ,
2022,Peugeot,LANDTREK,14.2,Excellent,Diesel,
2022,Toyota,Camry,14.2,Very Good,Gasoline ,
2022,BMW,M440i xDrive A(11AR),14.2,Very Good,Gasoline ,
2022,Isuzu,D-MAX,14.2,Excellent,Diesel,
2022,Isuzu,D-MAX,14.2,Excellent,Diesel,
2022,Land Rover,Range Rover Velar,14.2,Excellent,Gasoline ,
2022,Mazda,BT-50,14.2,Excellent,Diesel,
2022,Toyota,RAV4,14.2,Excellent,Gasoline ,
2022,Great Wall,HAVAL DARGO,14.2,Very Good,Gasoline ,
2022,Volkswagen,Golf R,14.2,Very Good,Gasoline ,
2022,SAIC,MAXUS T70 Pro,14.2,Excellent,Diesel,
2022,SAIC,MAXUS T70 Pro,14.2,Excellent,Diesel,
2022,Honda,ACCORD 20SPRT,14.3,Very Good,Gasoline ,
2022,Mercedes-Benz,A 35 4MATIC,14.3,Very Good,Gasoline ,
2022,Hyundai,Tucson,14.4,Very Good,Gasoline ,
2022,BMW,540i A 51BJ,14.4,Very Good,Gasoline ,
2022,BMW,540i A 51BJ,14.4,Very Good,Gasoline ,
2022,Mazda,CX-5,14.4,Very Good,Gasoline ,
2022,BMW,840i A (AE21),14.4,Very Good,Gasoline ,
2022,BMW,M340i xDrive A(5U91),14.4,Very Good,Gasoline ,
2022,Toyota,Fortuner,14.4,Excellent+,Diesel,
2022,Volkswagen,Tiguan Life,14.4,Very Good,Gasoline ,
2022,Volkswagen,Tiguan Trend,14.4,Very Good,Gasoline ,
2022,Toyota,Supra,14.4,Very Good,Gasoline ,
2022,Kia,SORENTO,14.4,Excellent+,Gasoline ,
2022,BMW,M340i xDrive A(5U98),14.4,Very Good,Gasoline ,
2022,Hyundai,STARIA,14.4,Excellent+,Diesel,
2022,Hyundai,STARIA,14.4,Excellent+,Diesel,
2022,Hyundai,STARIA,14.4,Excellent+,Diesel,
2022,Isuzu,mu-X,14.4,Excellent+,Diesel,
2022,Isuzu,mu-X,14.4,Excellent+,Diesel,
2022,Nissan,X-Trail,14.4,Excellent+,Gasoline ,
2022,GMC,Acadia,14.4,Excellent+,Gasoline ,
2022,Chevrolet,Blazer,14.4,Excellent+,Gasoline ,
2022,Mitsubishi,OUTLANDER,14.4,Very Good,Gasoline ,
2022,Mitsubishi,OUTLANDER,14.4,Very Good,Gasoline ,
2022,Hyundai,STARIA,14.4,Excellent+,Diesel,
2022,Cadillac,CT4,14.4,Very Good,Gasoline ,
2022,Mazda,CX-5,14.4,Very Good,Gasoline ,
2022,Hyundai,Sonata,14.4,Very Good,Gasoline ,
2022,"South East?Fujian?Motor CO.,Ltd",DX7,14.4,Very Good,Gasoline ,
2022,Ford,Ranger Base,14.5,Excellent+,Diesel,
